ANNO_EROG,ATS_ID,ATS_DESC,COORDINATA_GEOGRAFICA_X,COORDINATA_GEOGRAFICA_Y,POSIZIONE_ATS,LIV_4_ID,LIV_4_DESC,ATC_ID,ATC_DESC,CATEGORIA,GIORNI,POP,DDD_1000_AB_DIE
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01FA,MACROLIDI,J01FA02,SPIRAMICINA,Watch,2657.51,301656,0.024
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR01,AMPICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,76.25,697995,0
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD01,CEFOTAXIMA,Watch,392.5,1046862,0.001
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01MA,FLUOROCHINOLONI,J01MA12,LEVOFLOXACINA,Watch,334327.5,752376,1.217
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC02,CEFUROXIMA,Watch,20989.65,547251,0.105
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Reserve,318018.64,3437922,0.253
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Reserve,82094.36,1107441,0.203
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01GB,ALTRI AMINOGLICOSIDI,J01GB06,AMIKACINA,Access,2913.38,3176400,0.003
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01FA,MACROLIDI,J01FA02,SPIRAMICINA,Watch,16463.67,1350851,0.033
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MA,FLUOROCHINOLONI,J01MA07,LOMEFLOXACINA,Watch,2385,480737,0.014
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,936,496952,0.005
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MA,FLUOROCHINOLONI,J01MA03,PEFLOXACINA,Watch,2525,2963012,0.002
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MA,FLUOROCHINOLONI,J01MA03,PEFLOXACINA,Watch,710,944049,0.002
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01FA,MACROLIDI,J01FA11,MIOCAMICINA,,7331,3464423,0.006
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA12,PIPERACILLINA,Watch,38.5,949451,0
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA12,PIPERACILLINA,Watch,89.74,575131,0
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA15,TELITROMICINA,Watch,395,1003225,0.001
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FF,LINCOSAMIDI,J01FF02,LINCOMICINA,Watch,1367.97,1108298,0.003
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD13,CEFPODOXIMA,Watch,75813,1431829,0.145
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MA,FLUOROCHINOLONI,J01MA06,NORFLOXACINA,Watch,10038,993560,0.028
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01XD,DERIVATI IMIDAZOLICI,J01XD01,METRONIDAZOLO,Access,32.01,2406944,0
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,957.88,481977,0.005
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MA,FLUOROCHINOLONI,J01MA17,PRULIFLOXACINA,Watch,48670,1014502,0.131
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA11,MIOCAMICINA,,1698,1088853,0.004
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC02,CEFUROXIMA,Watch,11598.96,338990,0.094
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01AA,TETRACICLINE,J01AA05,METACICLINA,Watch,864,2861637,0.001
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01GB,ALTRI AMINOGLICOSIDI,J01GB01,TOBRAMICINA,,1043.28,3464423,0.001
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Reserve,8340,508147,0.045
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR02,AMOXICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,3811090,1435054,7.276
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,10818,1205330,0.025
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD13,CEFPODOXIMA,Watch,17853,545810,0.09
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD14,CEFTIBUTEN,Watch,37069.2,770274,0.132
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01MA,FLUOROCHINOLONI,J01MA12,LEVOFLOXACINA,Watch,105667.5,304980,0.949
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA12,PIPERACILLINA,Watch,40.46,849148,0
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR01,AMPICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,170.5,291381,0.002
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FF,LINCOSAMIDI,J01FF02,LINCOMICINA,Watch,2726.16,1205330,0.006
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,10136,305495,0.091
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,759,259548,0.008
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01MA,FLUOROCHINOLONI,J01MA14,MOXIFLOXACINA,Watch,16405,1286566,0.035
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01CE,PENICILLINE SENSIBILI ALLE BETA-LATTAMASI,J01CE01,BENZILPENICILLINA,Access,0.17,211660,0
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01BA,AMFENICOLI,J01BA02,TIAMFENICOLO,Access,8.1,110754,0
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01AA,TETRACICLINE,J01AA02,DOXICICLINA,Access,13950,329115,0.116
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC02,CEFUROXIMA,Watch,22819.92,773312,0.081
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC02,CEFUROXIMA,Watch,19680.54,771998,0.07
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01GB,ALTRI AMINOGLICOSIDI,J01GB06,AMIKACINA,Access,2098.5,1042615,0.006
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MA,FLUOROCHINOLONI,J01MA10,RUFLOXACINA,Watch,618,2895678,0.001
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR01,AMPICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,987.75,3032008,0.001
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01XE,DERIVATI NITROFURANICI,J01XE01,NITROFURANTOINA,Access,136.25,519017,0.001
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA04,AMOXICILLINA,Access,1063006.83,1211082,2.405
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01GB,ALTRI AMINOGLICOSIDI,J01GB06,AMIKACINA,Access,688.38,750984,0.003
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA06,BACAMPICILLINA,Access,31908,3073331,0.028
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01FA,MACROLIDI,J01FA09,CLARITROMICINA,Watch,1962443,3464423,1.552
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Watch,12448,1108142,0.031
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC02,CEFUROXIMA,Watch,27380.1,1431829,0.052
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC06,CEFONICID,Watch,545,1238314,0.001
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01FA,MACROLIDI,J01FA02,SPIRAMICINA,Watch,15247.72,1322204,0.032
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR01,AMPICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,63.47,2492539,0
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA06,BACAMPICILLINA,Access,6144,1290579,0.013
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01GB,ALTRI AMINOGLICOSIDI,J01GB01,TOBRAMICINA,,314.58,690668,0.001
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01FF,LINCOSAMIDI,J01FF02,LINCOMICINA,Watch,148.95,313742,0.001
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Reserve,134530.7,1431829,0.257
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,34048,1110724,0.084
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,1542,1088629,0.004
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Watch,31876,1029099,0.085
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MA,FLUOROCHINOLONI,J01MA12,LEVOFLOXACINA,Watch,208590,522777,1.093
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD08,CEFIXIMA,Watch,159450,776529,0.563
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01XA,ANTIBATTERICI GLICOPEPTIDICI,J01XA02,TEICOPLANINA,Watch,47.5,168741,0.001
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA12,PIPERACILLINA,Watch,93.8,1078663,0
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,2871,1029099,0.008
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD08,CEFIXIMA,Watch,287780,1109933,0.71
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC04,CEFACLORO,Watch,62086,1160763,0.147
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Watch,12452,1118016,0.031
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA06,BACAMPICILLINA,Access,9636,1286566,0.021
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01MA,FLUOROCHINOLONI,J01MA12,LEVOFLOXACINA,Watch,614235,1204808,1.397
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD16,CEFDITOREN,Watch,67950,1290579,0.144
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DE,CEFALOSPORINE DI QUARTA GENERAZIONE,J01DE01,CEFEPIME,Watch,1276.75,1198680,0.003
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DE,CEFALOSPORINE DI QUARTA GENERAZIONE,J01DE01,CEFEPIME,Watch,1542.25,1036658,0.004
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01BA,AMFENICOLI,J01BA02,TIAMFENICOLO,Access,17.5,783245,0
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,9459,3185197,0.008
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01GB,ALTRI AMINOGLICOSIDI,J01GB06,AMIKACINA,Access,1196.02,982821,0.003
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FA,MACROLIDI,J01FA01,ERITROMICINA,Watch,9220.8,1107441,0.023
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01GB,ALTRI AMINOGLICOSIDI,J01GB03,GENTAMICINA,Access,128,1454627,0
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01MA,FLUOROCHINOLONI,J01MA02,CIPROFLOXACINA,Watch,285086.05,1162351,0.672
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01MB,ALTRI CHINOLONICI,J01MB04,ACIDO PIPEMIDICO,,250,742879,0.001
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD14,CEFTIBUTEN,Watch,76969.2,3464423,0.061
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01XD,DERIVATI IMIDAZOLICI,J01XD01,METRONIDAZOLO,Access,25.74,39978,0.002
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC04,CEFACLORO,Watch,15600,338990,0.126
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01GB,ALTRI AMINOGLICOSIDI,J01GB06,AMIKACINA,Access,2101.5,1101669,0.005
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01GB,ALTRI AMINOGLICOSIDI,J01GB06,AMIKACINA,Access,1853,1094288,0.005
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01XE,DERIVATI NITROFURANICI,J01XE01,NITROFURANTOINA,Access,145,639044,0.001
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF04,OXACILLINA,Access,103.5,1772768,0
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01FF,LINCOSAMIDI,J01FF02,LINCOMICINA,Watch,352.86,509966,0.002
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01FF,LINCOSAMIDI,J01FF01,CLINDAMICINA,Access,353.69,497709,0.002
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA01,ERITROMICINA,Watch,114,956145,0
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA01,AMPICILLINA,Access,2656.5,735319,0.01
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01GB,ALTRI AMINOGLICOSIDI,J01GB06,AMIKACINA,Access,2262.96,1315255,0.005
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA01,AMPICILLINA,Access,678,667146,0.003
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD13,CEFPODOXIMA,Watch,31925,1107441,0.079
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01AA,TETRACICLINE,J01AA02,DOXICICLINA,Access,35410,496952,0.195
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01DB,CEFALOSPORINE DI PRIMA GENERAZIONE,J01DB04,CEFAZOLINA,Access,109.65,941407,0
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01MA,FLUOROCHINOLONI,J01MA07,LOMEFLOXACINA,Watch,4315,999115,0.012
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DB,CEFALOSPORINE DI PRIMA GENERAZIONE,J01DB01,CEFALEXINA,Access,1462,312848,0.013
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MA,FLUOROCHINOLONI,J01MA07,LOMEFLOXACINA,Watch,13975,2938587,0.013
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC04,CEFACLORO,Watch,49960.5,1109933,0.123
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Reserve,44257.41,548722,0.221
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01FA,MACROLIDI,J01FA10,AZITROMICINA,Watch,624776,1435052,1.193
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01FF,LINCOSAMIDI,J01FF02,LINCOMICINA,Watch,3200.13,3437922,0.003
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD14,CEFTIBUTEN,Watch,39528.6,1211082,0.089
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,29316,1077581,0.075
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01GB,ALTRI AMINOGLICOSIDI,J01GB03,GENTAMICINA,Access,137,19142,0.02
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01GB,ALTRI AMINOGLICOSIDI,J01GB07,NETILMICINA,Watch,277.64,982713,0.001
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01XB,POLIMIXINE,J01XB01,COLISTINA,Reserve,155.76,1439230,0
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01XE,DERIVATI NITROFURANICI,J01XE01,NITROFURANTOINA,Access,227.5,522264,0.001
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD01,CEFOTAXIMA,Watch,547,958431,0.002
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01FA,MACROLIDI,J01FA09,CLARITROMICINA,Watch,1151846,1435052,2.199
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01MA,FLUOROCHINOLONI,J01MA06,NORFLOXACINA,Watch,8267,1069473,0.021
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Reserve,34068,3200418,0.029
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Reserve,4428,304671,0.04
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA04,AMOXICILLINA,Access,730903.33,1435054,1.395
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC10,CEFPROZIL,Watch,1284,1144034,0.003
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA06,BACAMPICILLINA,Access,4536,696924,0.018
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MB,ALTRI CHINOLONICI,J01MB06,CINOXACINA,,70,1020716,0
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01GB,ALTRI AMINOGLICOSIDI,J01GB01,TOBRAMICINA,,55.44,853525,0
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA06,BACAMPICILLINA,Access,12192,496952,0.067
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Watch,19500,1317731,0.041
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA09,CLARITROMICINA,Watch,709035,1208097,1.608
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC04,CEFACLORO,Watch,20921,770274,0.074
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01FA,MACROLIDI,J01FA10,AZITROMICINA,Watch,1446912.07,3464423,1.144
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD01,CEFOTAXIMA,Watch,499,491675,0.003
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Watch,43738.28,547926,0.219
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Reserve,3996,312804,0.035
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Watch,101375.46,1160763,0.239
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,497.7,1037765,0.001
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC04,CEFACLORO,Watch,107681,3405262,0.087
