ANNO,PROVINCIA,GENERE,CAUSA DI MORTE,COORDINATA X,COORDINATA Y,NUMERO DECESSI POPOLAZIONE,POSIZIONE
2015,PAVIA,F,malformazioni congenite ed anomalie cromosomiche,9.14034225,45.18407925,3,"(45.18407925, 9.14034225)"
2013,SONDRIO,ALL,ALL,9.879429303,46.1707552,1725,"(46.1707552, 9.879429303)"
2013,MANTOVA,M,malattie dell'apparato genitourinario-altre malattie dell'apparato genitourinario,10.77086348,45.14135331,13,"(45.14135331, 10.77086348)"
2014,LODI,M,cause esterne di traumatismo e avvelenamento-accidenti-di cui cadute accidentali,9.510140481,45.31535435,11,"(45.31535435, 9.510140481)"
2013,MILANO,F,cause esterne di traumatismo e avvelenamento-accidenti-di cui accidenti di trasporto,9.18951,45.46427,32,"(45.46427, 9.18951)"
2013,CREMONA,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui avvelenamento accidentale,10.0131151,45.13644491,,"(45.13644491, 10.0131151)"
2013,LECCO,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui accidenti di trasporto,9.388156645,45.85028614,15,"(45.85028614, 9.388156645)"
2014,MILANO,ALL,"sintomi, segni, risultati anomali e cause mal definite",9.18951,45.46427,401,"(45.46427, 9.18951)"
2012,LODI,M,"sintomi, segni, risultati anomali e cause mal definite-altri sintomi, segni, risultati anomali e cause mal definite",9.510140481,45.31535435,10,"(45.31535435, 9.510140481)"
2012,MILANO,F,malattie dell'apparato genitourinario-malattie del rene e dell'uretere,9.18951,45.46427,200,"(45.46427, 9.18951)"
2013,LODI,ALL,cause esterne di traumatismo e avvelenamento-eventi di intento indeterminato,9.510140481,45.31535435,,"(45.31535435, 9.510140481)"
2015,ITALIA,M,malattie dell'apparato genitourinario-malattie del rene e dell'uretere,,,5110,
2014,VARESE,M,"sintomi, segni, risultati anomali e cause mal definite-cause sconosciute e non specificate",8.80650544,45.80041256,4,"(45.80041256, 8.80650544)"
2015,LODI,M,alcune condizioni morbose che hanno origine nel periodo perinatale,9.510140481,45.31535435,2,"(45.31535435, 9.510140481)"
2013,MANTOVA,F,"sintomi, segni, risultati anomali e cause mal definite-altri sintomi, segni, risultati anomali e cause mal definite",10.77086348,45.14135331,54,"(45.14135331, 10.77086348)"
2015,LODI,M,cause esterne di traumatismo e avvelenamento-accidenti-di cui altri accidenti,9.510140481,45.31535435,15,"(45.31535435, 9.510140481)"
2012,MILANO,F,cause esterne di traumatismo e avvelenamento-accidenti-di cui accidenti di trasporto,9.18951,45.46427,30,"(45.46427, 9.18951)"
2015,CREMONA,ALL,cause esterne di traumatismo e avvelenamento-accidenti,10.0131151,45.13644491,96,"(45.13644491, 10.0131151)"
2013,REGIONE LOMBARDIA,ALL,alcune condizioni morbose che hanno origine nel periodo perinatale,,,118,
2014,BERGAMO,M,"complicazioni della gravidanza, del parto e del puerperio",9.63853045,45.68012929,,"(45.68012929, 9.63853045)"
2015,SONDRIO,M,cause esterne di traumatismo e avvelenamento-accidenti-di cui accidenti di trasporto,9.879429303,46.1707552,13,"(46.1707552, 9.879429303)"
2014,BERGAMO,M,malattie dell'apparato genitourinario-malattie del rene e dell'uretere,9.63853045,45.68012929,52,"(45.68012929, 9.63853045)"
2015,REGIONE LOMBARDIA,M,cause esterne di traumatismo e avvelenamento,,,1953,
2012,ITALIA,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui cadute accidentali,,,4112,
2014,SONDRIO,F,cause esterne di traumatismo e avvelenamento-accidenti,9.879429303,46.1707552,26,"(46.1707552, 9.879429303)"
2013,SONDRIO,M,"sintomi, segni, risultati anomali e cause mal definite-sindrome della morte improvvisa nell'infanzia",9.879429303,46.1707552,1,"(46.1707552, 9.879429303)"
2013,ITALIA,M,ALL,,,287887,
2013,BRESCIA,M,cause esterne di traumatismo e avvelenamento-accidenti-di cui cadute accidentali,10.18167955,45.51939749,34,"(45.51939749, 10.18167955)"
2015,REGIONE LOMBARDIA,F,cause esterne di traumatismo e avvelenamento-accidenti-di cui avvelenamento accidentale,,,26,
2014,LECCO,ALL,malattie dell'apparato genitourinario-altre malattie dell'apparato genitourinario,9.388156645,45.85028614,16,"(45.85028614, 9.388156645)"
2013,SONDRIO,F,cause esterne di traumatismo e avvelenamento-accidenti-di cui annegamento e sommersione accidentali,9.879429303,46.1707552,1,"(46.1707552, 9.879429303)"
2012,COMO,F,"sintomi, segni, risultati anomali e cause mal definite-cause sconosciute e non specificate",9.039360974,45.80216962,6,"(45.80216962, 9.039360974)"
2012,REGIONE LOMBARDIA,F,"sintomi, segni, risultati anomali e cause mal definite-cause sconosciute e non specificate",,,64,
2015,MONZA E DELLA BRIANZA,F,cause esterne di traumatismo e avvelenamento-accidenti-di cui altri accidenti,9.258430902,45.5823624,64,"(45.5823624, 9.258430902)"
2012,BRESCIA,F,cause esterne di traumatismo e avvelenamento-accidenti-di cui avvelenamento accidentale,10.18167955,45.51939749,1,"(45.51939749, 10.18167955)"
2013,SONDRIO,F,cause esterne di traumatismo e avvelenamento-accidenti,9.879429303,46.1707552,27,"(46.1707552, 9.879429303)"
2014,LODI,F,cause esterne di traumatismo e avvelenamento-altre cause esterne di traumatismo e avvelenamento,9.510140481,45.31535435,,"(45.31535435, 9.510140481)"
2012,REGIONE LOMBARDIA,F,cause esterne di traumatismo e avvelenamento-accidenti-di cui altri accidenti,,,715,
2014,LODI,F,malattie dell'apparato genitourinario-altre malattie dell'apparato genitourinario,9.510140481,45.31535435,2,"(45.31535435, 9.510140481)"
2014,REGIONE LOMBARDIA,M,cause esterne di traumatismo e avvelenamento-accidenti,,,1281,
2015,BRESCIA,F,malattie del sistema osteomuscolare e del tessuto connettivo-altre malattie del sistema osteomuscolare e del tessuto connettivo,10.18167955,45.51939749,14,"(45.51939749, 10.18167955)"
2014,SONDRIO,ALL,malformazioni congenite ed anomalie cromosomiche,9.879429303,46.1707552,3,"(46.1707552, 9.879429303)"
2014,MANTOVA,ALL,"complicazioni della gravidanza, del parto e del puerperio",10.77086348,45.14135331,,"(45.14135331, 10.77086348)"
2015,REGIONE LOMBARDIA,M,malattie dell'apparato genitourinario,,,925,
2013,MANTOVA,F,"sintomi, segni, risultati anomali e cause mal definite",10.77086348,45.14135331,61,"(45.14135331, 10.77086348)"
2015,CREMONA,F,cause esterne di traumatismo e avvelenamento-eventi di intento indeterminato,10.0131151,45.13644491,,"(45.13644491, 10.0131151)"
2012,MILANO,F,"sintomi, segni, risultati anomali e cause mal definite-altri sintomi, segni, risultati anomali e cause mal definite",9.18951,45.46427,252,"(45.46427, 9.18951)"
2015,REGIONE LOMBARDIA,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui cadute accidentali,,,596,
2012,LECCO,ALL,alcune condizioni morbose che hanno origine nel periodo perinatale,9.388156645,45.85028614,1,"(45.85028614, 9.388156645)"
2012,MILANO,ALL,malattie dell'apparato genitourinario-malattie del rene e dell'uretere,9.18951,45.46427,412,"(45.46427, 9.18951)"
2012,MILANO,F,"sintomi, segni, risultati anomali e cause mal definite",9.18951,45.46427,269,"(45.46427, 9.18951)"
2015,VARESE,F,cause esterne di traumatismo e avvelenamento,8.80650544,45.80041256,155,"(45.80041256, 8.80650544)"
2013,MONZA E DELLA BRIANZA,F,cause esterne di traumatismo e avvelenamento-accidenti,9.258430902,45.5823624,91,"(45.5823624, 9.258430902)"
2012,MONZA E DELLA BRIANZA,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui accidenti di trasporto,9.258430902,45.5823624,41,"(45.5823624, 9.258430902)"
2014,LODI,F,cause esterne di traumatismo e avvelenamento-eventi di intento indeterminato,9.510140481,45.31535435,,"(45.31535435, 9.510140481)"
2013,MONZA E DELLA BRIANZA,M,ALL,9.258430902,45.5823624,3392,"(45.5823624, 9.258430902)"
2015,LODI,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui altri accidenti,9.510140481,45.31535435,34,"(45.31535435, 9.510140481)"
2012,PAVIA,F,cause esterne di traumatismo e avvelenamento-accidenti-di cui accidenti di trasporto,9.14034225,45.18407925,9,"(45.18407925, 9.14034225)"
2014,MILANO,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui accidenti di trasporto,9.18951,45.46427,142,"(45.46427, 9.18951)"
2015,SONDRIO,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui accidenti di trasporto,9.879429303,46.1707552,14,"(46.1707552, 9.879429303)"
2012,PAVIA,ALL,"sintomi, segni, risultati anomali e cause mal definite",9.14034225,45.18407925,105,"(45.18407925, 9.14034225)"
2013,MANTOVA,M,malattie dell'apparato genitourinario,10.77086348,45.14135331,46,"(45.14135331, 10.77086348)"
2014,MANTOVA,F,cause esterne di traumatismo e avvelenamento-accidenti-di cui cadute accidentali,10.77086348,45.14135331,12,"(45.14135331, 10.77086348)"
2013,SONDRIO,M,malattie dell'apparato genitourinario-malattie del rene e dell'uretere,9.879429303,46.1707552,10,"(46.1707552, 9.879429303)"
2014,REGIONE LOMBARDIA,M,"sintomi, segni, risultati anomali e cause mal definite-sindrome della morte improvvisa nell'infanzia",,,1,
2013,ITALIA,ALL,malformazioni congenite ed anomalie cromosomiche,,,1299,
2012,BRESCIA,F,cause esterne di traumatismo e avvelenamento-accidenti-di cui cadute accidentali,10.18167955,45.51939749,37,"(45.51939749, 10.18167955)"
2012,LODI,F,"complicazioni della gravidanza, del parto e del puerperio",9.510140481,45.31535435,,"(45.31535435, 9.510140481)"
2013,MILANO,M,"sintomi, segni, risultati anomali e cause mal definite-altri sintomi, segni, risultati anomali e cause mal definite",9.18951,45.46427,109,"(45.46427, 9.18951)"
2012,VARESE,M,cause esterne di traumatismo e avvelenamento-accidenti-di cui accidenti di trasporto,8.80650544,45.80041256,40,"(45.80041256, 8.80650544)"
2015,COMO,ALL,"complicazioni della gravidanza, del parto e del puerperio",9.039360974,45.80216962,,"(45.80216962, 9.039360974)"
2014,REGIONE LOMBARDIA,M,"sintomi, segni, risultati anomali e cause mal definite-cause sconosciute e non specificate",,,76,
2012,MANTOVA,M,cause esterne di traumatismo e avvelenamento,10.77086348,45.14135331,98,"(45.14135331, 10.77086348)"
2012,PAVIA,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui cadute accidentali,9.14034225,45.18407925,45,"(45.18407925, 9.14034225)"
2013,MONZA E DELLA BRIANZA,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui annegamento e sommersione accidentali,9.258430902,45.5823624,2,"(45.5823624, 9.258430902)"
2013,LODI,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui avvelenamento accidentale,9.510140481,45.31535435,1,"(45.31535435, 9.510140481)"
2012,BRESCIA,F,malattie dell'apparato genitourinario-altre malattie dell'apparato genitourinario,10.18167955,45.51939749,11,"(45.51939749, 10.18167955)"
2013,SONDRIO,F,malattie dell'apparato genitourinario-malattie del rene e dell'uretere,9.879429303,46.1707552,11,"(46.1707552, 9.879429303)"
2014,PAVIA,F,ALL,9.14034225,45.18407925,3407,"(45.18407925, 9.14034225)"
2015,COMO,M,"sintomi, segni, risultati anomali e cause mal definite-altri sintomi, segni, risultati anomali e cause mal definite",9.039360974,45.80216962,29,"(45.80216962, 9.039360974)"
2012,COMO,F,"sintomi, segni, risultati anomali e cause mal definite-sindrome della morte improvvisa nell'infanzia",9.039360974,45.80216962,,"(45.80216962, 9.039360974)"
2015,LECCO,F,"sintomi, segni, risultati anomali e cause mal definite-cause sconosciute e non specificate",9.388156645,45.85028614,1,"(45.85028614, 9.388156645)"
2012,CREMONA,F,cause esterne di traumatismo e avvelenamento-accidenti,10.0131151,45.13644491,50,"(45.13644491, 10.0131151)"
2014,BRESCIA,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui cadute accidentali,10.18167955,45.51939749,54,"(45.51939749, 10.18167955)"
2013,LODI,ALL,"sintomi, segni, risultati anomali e cause mal definite-altri sintomi, segni, risultati anomali e cause mal definite",9.510140481,45.31535435,25,"(45.31535435, 9.510140481)"
2013,ITALIA,ALL,cause esterne di traumatismo e avvelenamento-altre cause esterne di traumatismo e avvelenamento,,,493,
2013,LODI,M,cause esterne di traumatismo e avvelenamento-accidenti-di cui accidenti di trasporto,9.510140481,45.31535435,14,"(45.31535435, 9.510140481)"
2014,VARESE,F,cause esterne di traumatismo e avvelenamento-accidenti-di cui annegamento e sommersione accidentali,8.80650544,45.80041256,,"(45.80041256, 8.80650544)"
2015,REGIONE LOMBARDIA,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui accidenti di trasporto,,,508,
2015,BERGAMO,M,"cause esterne di traumatismo e avvelenamento-omicidio, aggressione",9.63853045,45.68012929,4,"(45.68012929, 9.63853045)"
2012,CREMONA,F,cause esterne di traumatismo e avvelenamento-eventi di intento indeterminato,10.0131151,45.13644491,,"(45.13644491, 10.0131151)"
2012,BERGAMO,M,malattie dell'apparato genitourinario-altre malattie dell'apparato genitourinario,9.63853045,45.68012929,5,"(45.68012929, 9.63853045)"
2013,VARESE,ALL,alcune condizioni morbose che hanno origine nel periodo perinatale,8.80650544,45.80041256,8,"(45.80041256, 8.80650544)"
2015,LODI,F,malattie dell'apparato genitourinario-malattie del rene e dell'uretere,9.510140481,45.31535435,23,"(45.31535435, 9.510140481)"
2014,COMO,F,malattie del sistema osteomuscolare e del tessuto connettivo-altre malattie del sistema osteomuscolare e del tessuto connettivo,9.039360974,45.80216962,19,"(45.80216962, 9.039360974)"
2012,MANTOVA,ALL,malformazioni congenite ed anomalie cromosomiche,10.77086348,45.14135331,5,"(45.14135331, 10.77086348)"
2013,CREMONA,M,cause esterne di traumatismo e avvelenamento-suicidio e autolesione intenzionale,10.0131151,45.13644491,24,"(45.13644491, 10.0131151)"
2014,PAVIA,ALL,cause esterne di traumatismo e avvelenamento-accidenti-di cui avvelenamento accidentale,9.14034225,45.18407925,5,"(45.18407925, 9.14034225)"
2012,BRESCIA,F,malformazioni congenite ed anomalie cromosomiche,10.18167955,45.51939749,9,"(45.51939749, 10.18167955)"
2012,ITALIA,M,"sintomi, segni, risultati anomali e cause mal definite",,,4064,
2013,PAVIA,ALL,malattie dell'apparato genitourinario,9.14034225,45.18407925,125,"(45.18407925, 9.14034225)"
2013,SONDRIO,ALL,alcune condizioni morbose che hanno origine nel periodo perinatale,9.879429303,46.1707552,2,"(46.1707552, 9.879429303)"
2012,CREMONA,M,malattie dell'apparato genitourinario-malattie del rene e dell'uretere,10.0131151,45.13644491,31,"(45.13644491, 10.0131151)"
2015,MONZA E DELLA BRIANZA,F,cause esterne di traumatismo e avvelenamento-accidenti-di cui annegamento e sommersione accidentali,9.258430902,45.5823624,1,"(45.5823624, 9.258430902)"
2013,MILANO,M,malattie dell'apparato genitourinario,9.18951,45.46427,262,"(45.46427, 9.18951)"
2015,PAVIA,M,"sintomi, segni, risultati anomali e cause mal definite",9.14034225,45.18407925,45,"(45.18407925, 9.14034225)"
2015,PAVIA,ALL,cause esterne di traumatismo e avvelenamento-altre cause esterne di traumatismo e avvelenamento,9.14034225,45.18407925,6,"(45.18407925, 9.14034225)"
2015,BRESCIA,M,cause esterne di traumatismo e avvelenamento-accidenti-di cui accidenti di trasporto,10.18167955,45.51939749,61,"(45.51939749, 10.18167955)"
2014,LECCO,M,malattie del sistema osteomuscolare e del tessuto connettivo-altre malattie del sistema osteomuscolare e del tessuto connettivo,9.388156645,45.85028614,3,"(45.85028614, 9.388156645)"
2014,BRESCIA,ALL,"sintomi, segni, risultati anomali e cause mal definite-cause sconosciute e non specificate",10.18167955,45.51939749,11,"(45.51939749, 10.18167955)"
2015,BRESCIA,M,"sintomi, segni, risultati anomali e cause mal definite-sindrome della morte improvvisa nell'infanzia",10.18167955,45.51939749,1,"(45.51939749, 10.18167955)"
2015,ITALIA,F,malattie del sistema osteomuscolare e del tessuto connettivo-altre malattie del sistema osteomuscolare e del tessuto connettivo,,,1734,
2012,VARESE,ALL,"sintomi, segni, risultati anomali e cause mal definite-altri sintomi, segni, risultati anomali e cause mal definite",8.80650544,45.80041256,93,"(45.80041256, 8.80650544)"
2013,REGIONE LOMBARDIA,F,alcune condizioni morbose che hanno origine nel periodo perinatale,,,46,
2015,MANTOVA,ALL,"cause esterne di traumatismo e avvelenamento-omicidio, aggressione",10.77086348,45.14135331,2,"(45.14135331, 10.77086348)"
2014,SONDRIO,M,cause esterne di traumatismo e avvelenamento-accidenti-di cui annegamento e sommersione accidentali,9.879429303,46.1707552,1,"(46.1707552, 9.879429303)"
2012,ITALIA,M,"cause esterne di traumatismo e avvelenamento-omicidio, aggressione",,,290,
2014,BERGAMO,F,cause esterne di traumatismo e avvelenamento-eventi di intento indeterminato,9.63853045,45.68012929,,"(45.68012929, 9.63853045)"
2015,LODI,ALL,"sintomi, segni, risultati anomali e cause mal definite-cause sconosciute e non specificate",9.510140481,45.31535435,8,"(45.31535435, 9.510140481)"
2012,LECCO,F,cause esterne di traumatismo e avvelenamento-altre cause esterne di traumatismo e avvelenamento,9.388156645,45.85028614,2,"(45.85028614, 9.388156645)"
2014,MILANO,ALL,"sintomi, segni, risultati anomali e cause mal definite-sindrome della morte improvvisa nell'infanzia",9.18951,45.46427,1,"(45.46427, 9.18951)"
2012,VARESE,M,cause esterne di traumatismo e avvelenamento-accidenti-di cui avvelenamento accidentale,8.80650544,45.80041256,4,"(45.80041256, 8.80650544)"
2012,MILANO,F,cause esterne di traumatismo e avvelenamento-suicidio e autolesione intenzionale,9.18951,45.46427,47,"(45.46427, 9.18951)"
2015,BRESCIA,F,malattie dell'apparato genitourinario-malattie del rene e dell'uretere,10.18167955,45.51939749,78,"(45.51939749, 10.18167955)"
2013,MANTOVA,ALL,cause esterne di traumatismo e avvelenamento-altre cause esterne di traumatismo e avvelenamento,10.77086348,45.14135331,4,"(45.14135331, 10.77086348)"
2014,LODI,F,cause esterne di traumatismo e avvelenamento,9.510140481,45.31535435,31,"(45.31535435, 9.510140481)"
2013,CREMONA,M,cause esterne di traumatismo e avvelenamento-accidenti-di cui altri accidenti,10.0131151,45.13644491,11,"(45.13644491, 10.0131151)"
2015,LECCO,M,cause esterne di traumatismo e avvelenamento-accidenti-di cui avvelenamento accidentale,9.388156645,45.85028614,1,"(45.85028614, 9.388156645)"
