CLASSIFICAZIONE da REPORT,VACCINO,Patologia,Inizio Sintomi Anno,Sesso,Età Classe,Numero Pratiche,Popolazione Residente,Tasso Età-Sesso (x100'000),Tasso Regione(x 100000),Tasso Regione(x 100000) 1,Tasso
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",F,50-54,2,330401,0.61,0,0,0.61
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",F,55-59,2,307635,0.65,0,0,0.65
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",F,60-64,0,313248,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",F,65-69,1,282188,0.35,0,0,0.35
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",F,70-74,0,277488,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",F,75-79,0,235131,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",F,80-84,0,185213,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",F,Da 85,0,175725,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,00-04,2497,250730,995.89,0,0,995.89
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,05-09,679,238515,284.68,0,0,284.68
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,10-14,59,226029,26.1,0,0,26.1
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,15-19,10,224003,4.46,0,0,4.46
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,20-24,2,232137,0.86,0,0,0.86
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,25-29,1,273027,0.37,0,0,0.37
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,30-34,4,358014,1.12,0,0,1.12
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,35-39,1,428992,0.23,0,0,0.23
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,40-44,4,442823,0.9,0,0,0.9
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,45-49,0,394368,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,50-54,0,327101,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,55-59,0,296310,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,60-64,1,294879,0.34,0,0,0.34
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,65-69,1,252593,0.4,0,0,0.4
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,70-74,0,231002,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,75-79,0,166870,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,80-84,0,102596,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,010",M,Da 85,0,62374,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,15-19,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,20-24,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,25-29,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,30-34,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,35-39,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,40-44,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,45-49,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,50-54,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,55-59,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,65-69,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,70-74,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,75-79,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,80-84,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",?,Da 85,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,00-04,1783,233574,763.36,0,0,763.36
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,05-09,804,220979,363.84,0,0,363.84
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,10-14,86,207525,41.44,0,0,41.44
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,15-19,5,207144,2.41,0,0,2.41
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,20-24,7,219237,3.19,0,0,3.19
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,25-29,8,269607,2.97,0,0,2.97
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,30-34,10,355165,2.82,0,0,2.82
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,35-39,8,402894,1.99,0,0,1.99
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,40-44,1,417463,0.24,0,0,0.24
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,45-49,0,367507,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,50-54,1,322218,0.31,0,0,0.31
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,55-59,0,309674,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,60-64,0,304054,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,65-69,0,291197,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,70-74,0,269108,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,75-79,0,233002,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,80-84,0,182325,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",F,Da 85,0,167633,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,00-04,2269,246711,919.7,0,0,919.7
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,05-09,801,234273,341.91,0,0,341.91
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,10-14,65,221227,29.38,0,0,29.38
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,15-19,10,221705,4.51,0,0,4.51
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,20-24,7,231035,3.03,0,0,3.03
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,25-29,3,277504,1.08,0,0,1.08
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,30-34,4,375724,1.07,0,0,1.07
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,35-39,2,430905,0.46,0,0,0.46
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,40-44,3,442547,0.68,0,0,0.68
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,45-49,0,376498,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,50-54,0,319375,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,55-59,0,298528,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,60-64,0,286181,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,65-69,0,260627,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,70-74,1,221263,0.45,0,0,0.45
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,75-79,0,161646,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,80-84,0,98554,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,009",M,Da 85,0,58067,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,10-14,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,15-19,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,20-24,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,25-29,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,30-34,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,35-39,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,40-44,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,45-49,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,50-54,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,55-59,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,60-64,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,65-69,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,70-74,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,75-79,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,80-84,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",?,Da 85,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,00-04,1846,228666,807.29,0,0,807.29
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,05-09,896,216733,413.41,0,0,413.41
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,10-14,68,204044,33.33,0,0,33.33
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,15-19,22,204990,10.73,0,0,10.73
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,20-24,10,217384,4.6,0,0,4.6
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,25-29,11,273498,4.02,0,0,4.02
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,30-34,20,365378,5.47,0,0,5.47
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,35-39,8,401789,1.99,0,0,1.99
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,40-44,5,411254,1.22,0,0,1.22
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,45-49,3,352923,0.85,0,0,0.85
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,50-54,0,315687,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,55-59,1,316254,0.32,0,0,0.32
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,60-64,1,292128,0.34,0,0,0.34
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,65-69,0,299075,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,70-74,0,260863,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,75-79,0,231069,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,80-84,0,180007,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",F,Da 85,1,159177,0.63,0,0,0.63
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,00-04,2266,242138,935.83,0,0,935.83
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,05-09,963,229892,418.89,0,0,418.89
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,10-14,62,216731,28.61,0,0,28.61
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,15-19,32,219871,14.55,0,0,14.55
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,20-24,22,227979,9.65,0,0,9.65
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,25-29,14,284044,4.93,0,0,4.93
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,30-34,6,387708,1.55,0,0,1.55
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,35-39,10,430978,2.32,0,0,2.32
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,40-44,0,434892,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,45-49,0,361064,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,50-54,0,312251,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,55-59,0,304849,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,60-64,1,274400,0.36,0,0,0.36
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,65-69,2,267499,0.75,0,0,0.75
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,70-74,0,211369,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,75-79,0,157227,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,80-84,0,95102,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,SCARLATTINA,"2,008",M,Da 85,0,53493,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,00-04,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,10-14,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,15-19,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,20-24,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,25-29,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,30-34,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,35-39,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,40-44,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,45-49,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,50-54,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,55-59,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,60-64,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,65-69,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,70-74,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,75-79,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,80-84,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",?,Da 85,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,00-04,2,204801,0.98,0,0,0.98
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,05-09,2,233829,0.86,0,0,0.86
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,10-14,2,234070,0.85,0,0,0.85
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,15-19,0,224886,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,20-24,1,222685,0.45,0,0,0.45
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,25-29,0,248027,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,30-34,0,276331,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,35-39,1,318785,0.31,0,0,0.31
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,40-44,0,387902,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,45-49,1,412848,0.24,0,0,0.24
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,50-54,0,415835,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,55-59,0,354869,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,60-64,0,311238,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,65-69,1,303649,0.33,0,0,0.33
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,70-74,0,272255,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,75-79,0,265069,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,80-84,0,207248,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",F,Da 85,0,234246,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,00-04,3,216323,1.39,0,0,1.39
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,05-09,0,248604,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,10-14,0,248365,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,15-19,0,243635,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,20-24,1,242990,0.41,0,0,0.41
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,25-29,1,258584,0.39,0,0,0.39
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,30-34,1,281707,0.36,0,0,0.36
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,35-39,2,326042,0.61,0,0,0.61
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,40-44,2,397804,0.5,0,0,0.5
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,45-49,0,423926,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,50-54,1,418931,0.24,0,0,0.24
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,55-59,0,343681,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,60-64,0,291857,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,65-69,0,275800,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,70-74,1,236682,0.42,0,0,0.42
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,75-79,0,211104,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,80-84,0,139909,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,018",M,Da 85,0,101741,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,05-09,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,10-14,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,15-19,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,20-24,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,30-34,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,35-39,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,40-44,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,45-49,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,50-54,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,55-59,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,60-64,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,65-69,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,70-74,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,75-79,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,80-84,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",?,Da 85,0,0,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,00-04,2,210119,0.95,0,0,0.95
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,05-09,0,236751,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,10-14,0,231050,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,15-19,0,223142,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,20-24,0,221555,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,25-29,0,248364,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,30-34,0,281945,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,35-39,0,327835,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,40-44,0,398014,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,45-49,0,414786,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,50-54,0,408037,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,55-59,0,345129,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,60-64,0,306620,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,65-69,0,308483,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,70-74,0,264279,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,75-79,0,266425,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,80-84,0,203526,0,0,0,0
MALATTIE GASTROINTESTINALI/A TRASMISSIONE ALIMENTARE,,SHIGELLOSI,"2,017",F,Da 85,1,228743,0.44,0,0,0.44
